上市,9937,全國,1992,1993/06/07,,,1993/07/31,,,0,0,0,0.5,1,1.5,1.5
上市,9937,全國,1993,1994/06/07,1994/08/15,,,,,0.5,0,0.5,0,0,0,0.5
上市,9937,全國,1994,1995/06/29,1995/08/31,,1995/11/01,,,0.6,0,0.6,0,1,1,1.6
上市,9937,全國,1995,1996/04/07,,,1996/05/28,27.6,,0,0,0,0.8,0.2,1,1
上市,9937,全國,1996,1997/05/12,,,1997/07/19,54.5,,0,0,0,0.6,1,1.6,1.6
上市,9937,全國,1997,1998/05/19,,,1998/07/17,34.6,,0,0,0,0.5,1,1.5,1.5
上市,9937,全國,1998,1999/05/25,,,1999/07/27,21.6,,0,0,0,0.35,1,1.35,1.35
上市,9937,全國,1999,2000/06/22,,,2000/11/14,14.16,,0,0,0,0.3,1,1.3,1.3
上市,9937,全國,2000,2001/05/30,2001/07/26,10.95,2001/07/26,10.95,,0.35,0,0.35,0.2,0.8,1,1.35
上市,9937,全國,2001,2002/06/12,2002/08/07,29.46,2002/08/07,29.46,,0.75,0,0.75,0,0.75,0.75,1.5
上市,9937,全國,2002,2003/06/18,2003/07/08,26.5,,,,1.6,0,1.6,0,0,0,1.6
上市,9937,全國,2003,2004/06/16,2004/08/04,19.9,2004/08/04,19.9,,0.75,0,0.75,0.65,0.1,0.75,1.5
上市,9937,全國,2004,2005/06/13,2005/08/02,23.9,,,,1.3,0,1.3,0,0,0,1.3
上市,9937,全國,2005,2006/06/14,2006/07/21,23.55,,,,1.1,0,1.1,0,0,0,1.1
上市,9937,全國,2006,2007/06/21,2007/08/02,35.3,,,,1.8,0,1.8,0,0,0,1.8
上市,9937,全國,2007,2008/06/13,2008/07/31,23.7,,,,1.6,0,1.6,0,0,0,1.6
上市,9937,全國,2008,2009/06/16,2009/07/23,25.6,,,,1,0,1,0,0,0,1
上市,9937,全國,2009,2010/06/17,2010/07/28,34.85,,,,1.6,0,1.6,0,0,0,1.6
上市,9937,全國,2010,2011/06/22,2011/07/22,36.3,,,,4,0,4,0,0,0,4
上市,9937,全國,2011,2012/06/21,2012/07/25,30,,,,3,0,3,0,0,0,3
上市,9937,全國,2012,2013/06/20,2013/07/25,26.45,,,,1.3,0,1.3,0,0,0,1.3
上市,9937,全國,2013,2014/06/27,2014/07/29,32.05,,,2014/08/29,1.2,0,1.2,0,0,0,1.2
上市,9937,全國,2014,2015/06/26,2015/07/29,35.45,,,2015/08/28,0.9,0.3,1.2,0,0,0,1.2
上市,9937,全國,2015,2016/06/20,2016/07/28,35.6,,,2016/08/29,1.4,0,1.4,0,0,0,1.4
上市,9937,全國,2016,2017/06/13,2017/07/27,38.5,,,2017/08/25,2,0,2,0,0,0,2
