上市,6205,詮欣,1999,2000/06/15,,,2000/12/01,,,0,0,0,1.53,0,1.53,1.53
上市,6205,詮欣,2000,2001/06/04,,,2001/07/13,,,0,0,0,2.25,0,2.25,2.25
上市,6205,詮欣,2002,2003/06/10,2003/07/31,40,2003/07/31,40,,0.5,0,0.5,1,0,1,1.5
上市,6205,詮欣,2003,2004/06/10,2004/08/03,30.1,2004/08/03,30.1,,0.8,0,0.8,1.7,0,1.7,2.5
上市,6205,詮欣,2004,2005/06/16,2005/08/23,33.3,2005/08/23,33.3,,1.76,0,1.76,0.44,0,0.44,2.2
上市,6205,詮欣,2005,2006/06/09,2006/08/09,28.35,2006/08/09,28.35,,1,0,1,2,0,2,3
上市,6205,詮欣,2006,2007/06/06,2007/08/22,60.57,2007/08/22,60.57,,2,0,2,0.5,0,0.5,2.5
上市,6205,詮欣,2007,2008/06/13,2008/08/26,30.8,2008/08/26,30.8,,3.52,0,3.52,0.5,0,0.5,4.02
上市,6205,詮欣,2008,2009/06/16,2009/07/20,23.5,,,,0.8,0,0.8,0,0,0,0.8
上市,6205,詮欣,2009,2010/06/25,2010/07/23,28.5,,,,1.5,0,1.5,0,0,0,1.5
上市,6205,詮欣,2010,2011/06/28,2011/08/08,17.05,,,,0.6,0,0.6,0,0,0,0.6
上市,6205,詮欣,2011,2012/06/12,2012/09/13,16.4,,,,0.39,0,0.39,0,0,0,0.39
上市,6205,詮欣,2012,2013/06/18,2013/08/27,27,,,,1.2,0,1.2,0,0,0,1.2
上市,6205,詮欣,2013,2014/06/20,2014/07/29,38.5,,,2014/08/20,1.5,0,1.5,0,0,0,1.5
上市,6205,詮欣,2014,2015/06/11,2015/07/22,25.35,,,2015/08/14,2.2,0,2.2,0,0,0,2.2
上市,6205,詮欣,2015,2016/06/23,2016/07/08,25.2,,,2016/08/15,2,0,2,0,0,0,2
上市,6205,詮欣,2016,2017/06/14,2017/07/24,35.8,,,2017/08/15,2,0,2,0,0,0,2
