上市,1532,勤美,1995,1996/06/08,1996/06/27,,1996/10/28,,,0.5,0,0.5,0.5,0.5,1,1.5
上市,1532,勤美,1996,1997/06/07,1997/07/05,,1997/08/20,,,0.5,0,0.5,0.5,0.5,1,1.5
上市,1532,勤美,1997,1998/06/12,,,1998/07/31,24.66,,0,0,0,0.9,0.6,1.5,1.5
上市,1532,勤美,2001,2002/06/21,2002/08/13,,2002/08/13,,,0.7,0,0.7,0.1,0.2,0.3,1
上市,1532,勤美,2002,2003/06/20,2003/08/28,28.6,2003/08/28,28.6,,0.92,0,0.92,0.46,0.09,0.55,1.47
上市,1532,勤美,2003,2004/06/04,2004/07/23,31.8,2004/07/23,31.8,,0.77,0,0.77,0.48,0.29,0.77,1.54
上市,1532,勤美,2004,2005/06/10,2005/08/18,22.6,2005/08/18,22.6,,1.91,0,1.91,0.67,0.1,0.76,2.67
上市,1532,勤美,2005,2006/06/09,2006/08/03,44.3,2006/08/03,44.3,,1.33,0,1.33,0.28,0.09,0.38,1.71
上市,1532,勤美,2006,2007/06/13,2007/08/14,48.75,2007/08/14,48.75,,1.3,0,1.3,1.1,0.1,1.2,2.49
上市,1532,勤美,2007,2008/05/30,2008/09/08,29.3,2008/09/08,29.3,,0.65,0,0.65,0.65,0.09,0.75,1.4
上市,1532,勤美,2008,2009/06/10,2009/10/26,41.55,2009/10/26,41.55,,0.2,0,0.2,0.2,0,0.2,0.4
上市,1532,勤美,2009,2010/06/17,2010/08/05,34.85,2010/08/05,34.85,,2,0,2,2.5,0,2.5,4.5
上市,1532,勤美,2010,2011/06/10,2011/07/21,27.95,2011/07/21,27.95,,1.2,0,1.2,0.8,0,0.8,2
上市,1532,勤美,2011,2012/06/13,2012/07/26,16.35,2012/07/26,16.35,,0.4,0,0.4,0.4,0,0.4,0.8
上市,1532,勤美,2012,2013/06/14,2013/08/06,44.25,2013/08/06,44.25,,1,0,1,0.2,0,0.2,1.2
上市,1532,勤美,2013,2014/06/06,2014/08/05,33.05,2014/08/05,33.05,2014/08/27,3,0,3,0.2,0,0.2,3.2
上市,1532,勤美,2014,2015/06/10,2015/07/14,25.6,,,2015/07/31,1.5,0,1.5,0,0,0,1.5
上市,1532,勤美,2015,2016/06/20,2016/07/13,36.2,,,2016/08/01,2.1,0,2.1,0,0,0,2.1
上市,1532,勤美,2016,2017/06/19,2017/07/18,30.55,,,2017/08/04,1.7,0,1.7,0,0,0,1.7
