上市,1301,台塑,1989,1990/04/13,1990/03/12,101.5,1990/07/07,47.3,,1,0,1,1.1,0,1.1,2.1
上市,1301,台塑,1990,1991/04/16,1991/05/04,56.9,1991/09/07,44.59,,1.1,0,1.1,1.1,0,1.1,2.2
上市,1301,台塑,1991,1992/04/16,1992/05/05,41.9,1992/11/04,33.7,,1.1,0,1.1,1,0,1,2.1
上市,1301,台塑,1992,1993/04/16,1993/05/05,38.4,1993/07/30,37.33,,1,0,1,0.9,0,0.9,1.9
上市,1301,台塑,1993,1994/04/26,1994/05/17,60.5,1994/08/18,56.48,,0.9,0,0.9,0.8,0,0.8,1.7
上市,1301,台塑,1994,1995/04/14,1995/05/02,50.4,1995/07/05,42.79,,1.1,0,1.1,1.1,0,1.1,2.2
上市,1301,台塑,1995,1996/04/19,1996/05/10,43,1996/07/02,64.54,,1.1,0,1.1,1,0,1,2.1
上市,1301,台塑,1996,1997/05/06,1997/05/21,64.1,1997/06/24,68.5,,0.9,0,0.9,0.9,0,0.9,1.8
上市,1301,台塑,1997,1998/05/08,,,1998/06/26,46.9,,0,0,0,1.4,0,1.4,1.4
上市,1301,台塑,1998,1999/05/20,1999/06/08,58.8,1999/07/17,51.86,,0.7,0,0.7,0.6,0.1,0.7,1.4
上市,1301,台塑,1999,2000/05/17,2000/06/05,,,,,0.9,0,0.9,0.6,0.3,0.9,1.8
上市,1301,台塑,2000,2001/05/17,2001/06/05,39.2,2001/07/05,34.18,,1,0,1,0.7,0.3,1,2
上市,1301,台塑,2001,2002/05/24,2002/06/13,43.3,2002/07/05,41.03,,0.7,0,0.7,0.7,0,0.7,1.4
上市,1301,台塑,2002,2003/05/23,2003/06/12,45.8,2003/07/01,45.5,,1.2,0,1.2,0.3,0.3,0.6,1.8
上市,1301,台塑,2003,2004/05/14,2004/06/15,42.7,2004/06/15,42.7,,1.8,0,1.8,0.3,0.3,0.6,2.4
上市,1301,台塑,2004,2005/05/23,2005/06/22,50.1,2005/06/22,50.1,,3.6,0,3.6,0.9,0,0.9,4.5
上市,1301,台塑,2005,2006/06/05,2006/07/05,43.65,2006/07/05,43.65,,4.1,0,4.1,0.3,0,0.3,4.4
上市,1301,台塑,2006,2007/06/14,2007/07/03,78.2,,,,4.4,0,4.4,0,0,0,4.4
上市,1301,台塑,2007,2008/06/19,2008/07/08,65.1,,,,6.7,0,6.7,0,0,0,6.7
上市,1301,台塑,2008,2009/06/05,2009/07/08,53.5,2009/07/08,53.5,,1.8,0,1.8,0.7,0,0.7,2.5
上市,1301,台塑,2009,2010/06/25,2010/07/15,68.2,,,,4,0,4,0,0,0,4
上市,1301,台塑,2010,2011/06/20,2011/07/11,103,,,,6.8,0,6.8,0,0,0,6.8
上市,1301,台塑,2011,2012/06/19,2012/07/09,76.4,,,,4,0,4,0,0,0,4
上市,1301,台塑,2012,2013/06/14,2013/07/17,72.3,2013/07/17,72.3,,1.2,0,1.2,0.4,0,0.4,1.6
上市,1301,台塑,2013,2014/06/13,2014/07/03,78.3,,,,1.9,0,1.9,0,0,0,1.9
上市,1301,台塑,2014,2015/06/25,2015/07/15,68.8,,,2015/08/12,1.7,0,1.7,0,0,0,1.7
上市,1301,台塑,2015,2016/06/17,2016/07/13,77,,,2016/08/10,3.6,0,3.6,0,0,0,3.6
上市,1301,台塑,2016,2017/06/13,2017/07/12,88.4,,,2017/08/09,4.6,0,4.6,0,0,0,4.6
