上市,9910,豐泰,1989,1990/04/07,1990/05/16,,1990/11/21,,,2,0,2,3,4,7,9
上市,9910,豐泰,1990,1991/03/29,1991/04/11,,1991/08/14,,,1.5,0,1.5,3,0.5,3.5,5
上市,9910,豐泰,1991,1992/06/08,1992/07/28,66.3,,,,2.7,0,2.7,0,0,0,2.7
上市,9910,豐泰,1992,1993/05/31,1993/07/27,71,1993/07/27,71,,1.5,0,1.5,1.5,0,1.5,3
上市,9910,豐泰,1993,1994/05/30,1994/07/30,74.66,1994/07/30,74.66,,1.4,0,1.4,1.8,0,1.8,3.2
上市,9910,豐泰,1994,1995/04/10,,,1995/05/25,59.5,,0,0,0,4,0,4,4
上市,9910,豐泰,1995,1996/05/13,1996/06/29,47.6,1996/06/29,47.6,,1.2,0,1.2,1.3,0,1.3,2.5
上市,9910,豐泰,1996,1997/06/02,,,1997/07/16,83.5,,0,0,0,3.5,0,3.5,3.5
上市,9910,豐泰,1997,1998/05/18,,,1998/07/09,71,,0,0,0,3.8,0,3.8,3.8
上市,9910,豐泰,1999,2000/05/22,2000/06/27,30.2,2000/06/27,30.2,,0.5,0,0.5,1.6,0,1.6,2.1
上市,9910,豐泰,2000,2001/06/04,2001/07/17,21.27,2001/07/17,21.27,,0.8,0,0.8,1,0,1,1.8
上市,9910,豐泰,2001,2002/06/17,2002/07/25,25.36,2002/07/25,25.36,,1,0,1,1,0,1,2
上市,9910,豐泰,2002,2003/06/09,2003/06/27,25.9,,,,2.2,0,2.2,0,0,0,2.2
上市,9910,豐泰,2003,2004/06/07,2004/07/14,31,2004/07/14,31,,1.6,0,1.6,0.8,0,0.8,2.4
上市,9910,豐泰,2004,2005/05/30,2005/07/06,31.4,2005/07/06,31.4,,1.8,0,1.8,0.8,0,0.8,2.6
上市,9910,豐泰,2005,2006/05/29,2006/06/29,27.55,2006/06/29,27.55,,1.8,0,1.8,0.7,0,0.7,2.5
上市,9910,豐泰,2006,2007/05/25,2007/06/27,25.9,2007/06/27,25.9,,1.4,0,1.4,0,0.24,0.24,1.64
上市,9910,豐泰,2007,2008/05/26,2008/06/11,22.8,,,,2,0,2,0,0,0,2
上市,9910,豐泰,2008,2009/06/10,2009/06/29,21.15,,,,1.2,0,1.2,0,0,0,1.2
上市,9910,豐泰,2009,2010/06/09,2010/07/22,28.2,2010/07/22,28.2,,1.8,0,1.8,0.6,0,0.6,2.4
上市,9910,豐泰,2010,2011/06/09,2011/06/29,26.4,,,,1.8,0,1.8,0,0,0,1.8
上市,9910,豐泰,2011,2012/06/14,2012/07/20,27.45,2012/07/20,27.45,,1.8,0,1.8,0.3,0,0.3,2.1
上市,9910,豐泰,2012,2013/06/14,2013/07/23,59.9,2013/07/23,59.9,,2.2,0,2.2,0.4,0,0.4,2.6
上市,9910,豐泰,2013,2014/06/13,2014/08/05,80,2014/08/05,80,2014/09/12,3.3,0,3.3,0.4,0,0.4,3.7
上市,9910,豐泰,2014,2015/06/29,2015/08/27,195,2015/08/27,195,2015/09/30,3.7,0,3.7,0.3,0,0.3,4
上市,9910,豐泰,2015,2016/06/16,2016/07/26,144.5,2016/07/26,144.5,2016/08/30,5,0,5,1.2,0,1.2,6.2
上市,9910,豐泰,2016,2017/06/16,2017/07/06,135.5,,,2017/07/28,5.2,0,5.2,0,0,0,5.2
