上市,3026,禾伸堂,1997,1998/04/08,,,1998/06/03,,,0,0,0,1.5,0,1.5,1.5
上市,3026,禾伸堂,1998,1999/04/23,,,1999/10/19,,,0,0,0,1.7,0.4,2.1,2.1
上市,3026,禾伸堂,1999,2000/03/31,,,2000/05/04,,,0,0,0,3.8,0.2,4,4
上市,3026,禾伸堂,2000,2001/05/15,2001/06/20,,2001/06/20,,,2.2,0,2.2,9,0,9,11.2
上市,3026,禾伸堂,2001,2002/06/19,2002/09/19,,2002/09/19,,,0.8,0,0.8,0.7,0.5,1.2,2
上市,3026,禾伸堂,2002,,2003/09/02,47.8,2003/09/02,47.8,,1.47,0,1.47,0.69,0,0.69,2.15
上市,3026,禾伸堂,2003,2004/05/28,2004/07/13,48.8,2004/07/13,48.8,,1.54,0,1.54,0.54,0.36,0.9,2.44
上市,3026,禾伸堂,2004,2005/06/10,2005/08/02,43.7,2005/08/02,43.7,,2.25,0,2.25,0.49,0,0.49,2.74
上市,3026,禾伸堂,2005,2006/06/09,2006/08/04,50.2,2006/08/04,50.2,,2.55,0,2.55,0.49,0,0.49,3.04
上市,3026,禾伸堂,2006,2007/06/15,2007/08/06,63.6,2007/08/06,63.6,,2.94,0,2.94,0.29,0.1,0.39,3.33
上市,3026,禾伸堂,2007,2008/06/11,2008/08/12,36.7,2008/08/12,36.7,,2.98,0,2.98,0.1,0,0.1,3.08
上市,3026,禾伸堂,2008,2009/06/16,2009/08/20,33.9,2009/08/20,33.9,,1.6,0,1.6,0.2,0,0.2,1.8
上市,3026,禾伸堂,2009,2010/06/14,2010/07/13,43.9,2010/07/13,43.9,,3,0,3,0,0,0,3
上市,3026,禾伸堂,2010,2011/06/10,2011/08/10,26.4,,,,2.31,0,2.31,0,0,0,2.31
上市,3026,禾伸堂,2011,2012/06/05,2012/08/08,25.1,,,,2,0,2,0,0,0,2
上市,3026,禾伸堂,2012,2013/06/14,2013/08/07,28.95,,,,1.5,0.5,2,0,0,0,2
上市,3026,禾伸堂,2013,2014/06/11,2014/08/06,44.45,,,2014/09/12,2.8,0,2.8,0,0,0,2.8
上市,3026,禾伸堂,2014,2015/06/09,2015/08/13,34.2,,,2015/09/09,3.29,0,3.29,0,0,0,3.29
上市,3026,禾伸堂,2015,2016/06/07,2016/08/12,32.75,,,2016/09/09,2.5,0,2.5,0,0,0,2.5
上市,3026,禾伸堂,2016,2017/06/07,2017/07/13,37.7,,,2017/08/10,2,0.5,2.5,0,0,0,2.5
