上市,1326,台化,1989,1990/05/11,1990/04/10,66.2,1990/08/24,23.6,,0.8,0,0.8,1,0,1,1.8
上市,1326,台化,1990,1991/05/14,1991/06/04,39.4,1991/10/22,31.7,,0.9,0,0.9,0.8,0,0.8,1.7
上市,1326,台化,1991,1992/05/14,1992/05/30,30.8,1992/10/22,,,1.2,0,1.2,0.8,0,0.8,2
上市,1326,台化,1992,1993/05/14,1993/06/01,23.2,1993/08/25,20.6,,0.7,0,0.7,0.6,0,0.6,1.3
上市,1326,台化,1994,1995/05/12,1995/05/30,29,,,,0.65,0,0.65,0.65,0,0.65,1.3
上市,1326,台化,1996,1997/05/28,1997/06/18,40.7,1997/07/30,39.6,,0.35,0,0.35,0.35,0,0.35,0.7
上市,1326,台化,1997,1998/06/12,,,1998/09/08,22.9,,0,0,0,0.6,0,0.6,0.6
上市,1326,台化,1998,1999/05/12,1999/05/31,33.8,1999/07/09,37.8,,0.4,0,0.4,0.4,0,0.4,0.8
上市,1326,台化,1999,2000/05/10,2000/05/29,42.1,2000/07/04,38,,0.7,0,0.7,0.3,0.4,0.7,1.4
上市,1326,台化,2000,2001/05/10,2001/05/30,27.5,2001/06/27,25,,0.8,0,0.8,0.3,0.5,0.8,1.6
上市,1326,台化,2001,2002/06/07,2002/06/27,31.7,2002/08/01,33.96,,0.6,0,0.6,0.6,0,0.6,1.2
上市,1326,台化,2002,2003/05/29,2003/06/19,39.1,2003/07/17,37.8,,1.6,0,1.6,0.8,0,0.8,2.4
上市,1326,台化,2003,2004/05/28,2004/07/01,46.4,2004/07/01,46.4,,2.4,0,2.4,0.8,0,0.8,3.2
上市,1326,台化,2004,2005/06/10,2005/07/13,50.9,2005/07/13,50.9,,4.5,0,4.5,1,0,1,5.5
上市,1326,台化,2005,2006/06/16,2006/07/25,43.1,2006/07/25,43.1,,5.2,0,5.2,0.3,0,0.3,5.5
上市,1326,台化,2006,2007/06/08,2007/06/27,79.8,,,,4.8,0,4.8,0,0,0,4.8
上市,1326,台化,2007,2008/06/06,2008/06/25,62.1,,,,7,0,7,0,0,0,7
上市,1326,台化,2008,2009/06/19,2009/07/23,49.1,2009/07/23,49.1,,0.9,0,0.9,0.3,0,0.3,1.2
上市,1326,台化,2009,2010/06/18,2010/07/08,72.1,,,,4.5,0,4.5,0,0,0,4.5
上市,1326,台化,2010,2011/06/17,2011/07/07,102,,,,7.5,0,7.5,0,0,0,7.5
上市,1326,台化,2011,2012/06/15,2012/07/04,75.1,,,,4,0,4,0,0,0,4
上市,1326,台化,2012,2013/06/17,2013/07/22,75.4,2013/07/22,75.4,,0.65,0,0.65,0.3,0,0.3,0.95
上市,1326,台化,2013,2014/06/16,2014/07/04,72.3,,,,2.5,0,2.5,0,0,0,2.5
上市,1326,台化,2014,2015/06/16,2015/07/21,72.9,,,2015/08/19,1.2,0,1.2,0,0,0,1.2
上市,1326,台化,2015,2016/06/07,2016/07/06,78.6,,,2016/08/03,3.5,0,3.5,0,0,0,3.5
上市,1326,台化,2016,2017/06/09,2017/07/06,90.5,,,2017/08/04,5.6,0,5.6,0,0,0,5.6
