上市,5519,隆大,1998,1999/06/08,,,1999/07/20,,,0,0,0,1.5,0.3,1.8,1.8
上市,5519,隆大,1999,2000/05/16,,,2000/06/28,13.04,,0,0,0,1.5,0,1.5,1.5
上市,5519,隆大,2000,2001/05/08,2001/06/28,6.5,2001/10/03,5.4,,0.5,0,0.5,0.5,0,0.5,1
上市,5519,隆大,2001,2002/06/17,2002/07/08,6.15,2002/10/09,6.05,,0.26,0,0.26,0.26,0,0.26,0.53
上市,5519,隆大,2002,2003/06/17,2003/07/08,7.7,2003/10/09,8.35,,0.1,0,0.1,0.1,0,0.1,0.2
上市,5519,隆大,2003,2004/06/15,2004/07/08,12.45,,,,0.14,0,0.14,0,0,0,0.14
上市,5519,隆大,2004,2005/06/17,2005/07/07,21.48,2005/07/07,21.48,,0.92,0,0.92,1,0,1,1.92
上市,5519,隆大,2005,2006/06/14,2006/07/04,39.83,2006/07/04,39.83,,3.07,0,3.07,3.08,0,3.08,6.15
上市,5519,隆大,2006,2007/06/12,2007/07/04,34.75,2007/08/14,43.39,,1.75,0,1.75,1.93,0,1.93,3.68
上市,5519,隆大,2007,2008/05/20,2008/07/04,28.89,2008/07/04,28.89,,0.47,0,0.47,1.89,0,1.89,2.36
上市,5519,隆大,2008,2009/06/16,2009/07/14,26.71,2009/10/14,26.25,,0.64,0,0.64,0.8,0,0.8,1.44
上市,5519,隆大,2009,2010/06/15,2010/07/14,22.17,2010/09/14,29.55,,0.53,0,0.53,0.63,0,0.63,1.16
上市,5519,隆大,2010,2011/06/21,2011/07/14,48.39,2011/08/18,40.6,,1.06,0,1.06,2.69,0,2.69,3.75
上市,5519,隆大,2011,2012/06/19,2012/07/12,36.94,2012/09/13,29.3,,1.21,0,1.21,3.51,0,3.51,4.72
上市,5519,隆大,2012,2013/06/18,2013/07/12,35.52,2013/08/08,30.56,,1.08,0,1.08,2.5,0,2.5,3.58
上市,5519,隆大,2013,2014/06/20,2014/08/14,23.25,2014/08/14,23.25,2014/10/02,1,0,1,1.5,0,1.5,2.5
上市,5519,隆大,2014,2015/06/16,2015/09/14,14.15,2015/09/14,14.15,2015/10/30,0.6,0,0.6,0.61,0,0.61,1.21
上市,5519,隆大,2015,2016/06/20,2016/09/05,10.85,,,2016/10/07,0.6,0,0.6,0,0,0,0.6
上市,5519,隆大,2016,2017/06/16,2017/09/05,10.6,,,2017/10/06,0.5,0,0.5,0,0,0,0.5
