上市,6224,聚鼎,2000,2001/05/08,,,2001/08/31,,,0,0,0,0.33,0,0.33,0.33
上市,6224,聚鼎,2001,2002/04/26,,,2002/05/17,,,0,0,0,2.19,1,3.19,3.19
上市,6224,聚鼎,2002,2003/06/27,2003/08/06,39.2,2003/08/06,39.2,,0.5,0,0.5,1.5,1,2.5,3
上市,6224,聚鼎,2003,2004/05/25,2004/08/19,25.6,2004/08/19,25.6,,1.5,0,1.5,0.94,0.56,1.5,3
上市,6224,聚鼎,2004,2005/05/31,2005/06/28,25.26,,,,1.95,0,1.95,0,0,0,1.95
上市,6224,聚鼎,2005,2006/06/14,2006/07/31,24.01,2006/07/31,24.01,,1.61,0,1.61,0.25,0,0.25,1.86
上市,6224,聚鼎,2006,2007/06/26,2007/08/02,53.32,2007/08/02,53.32,,1.68,0,1.68,0.5,0,0.5,2.18
上市,6224,聚鼎,2007,2008/06/06,2008/07/07,23.94,2008/07/07,23.94,,2.16,0,2.16,0.25,0,0.25,2.41
上市,6224,聚鼎,2008,2009/06/10,2009/06/26,27.95,,,,2.05,0,2.05,0,0,0,2.05
上市,6224,聚鼎,2009,2010/06/14,2010/07/01,70.5,,,,2.49,0,2.49,0,0,0,2.49
上市,6224,聚鼎,2010,2011/06/10,2011/07/06,62.4,,,,3.48,0,3.48,0,0,0,3.48
上市,6224,聚鼎,2011,2012/06/15,2012/07/02,55.9,,,,3.91,0,3.91,0,0,0,3.91
上市,6224,聚鼎,2012,2013/06/14,2013/07/01,54.9,,,,3.1,1,4.1,0,0,0,4.1
上市,6224,聚鼎,2013,2014/06/20,2014/07/16,72.2,,,2014/08/13,4.1,0,4.1,0,0,0,4.1
上市,6224,聚鼎,2014,2015/06/23,2015/07/08,69.9,,,2015/08/05,4.2,0,4.2,0,0,0,4.2
上市,6224,聚鼎,2015,2016/06/23,2016/07/08,55.7,,,2016/07/29,4.3,0,4.3,0,0,0,4.3
上市,6224,聚鼎,2016,2017/06/22,2017/07/24,58.7,,,2017/08/15,4.55,0,4.55,0,0,0,4.55
