上市,3027,盛達,1997,1998/04/18,,,1998/04/20,10,,0,0,0,1.5,1.5,3,3
上市,3027,盛達,1998,1999/06/12,,,1999/09/28,10,,0,0,0,2.6,0.4,3,3
上市,3027,盛達,1999,2000/05/27,,,2000/07/13,92.5,,0,0,0,4,0,4,4
上市,3027,盛達,2000,2001/05/10,2001/06/20,43.52,2001/06/20,43.52,,0.5,0,0.5,4.5,0,4.5,5
上市,3027,盛達,2001,2002/05/02,2002/06/04,39.2,2002/06/04,39.2,,0.6,0,0.6,2.6,0,2.6,3.2
上市,3027,盛達,2002,2003/05/27,2003/06/30,23,2003/06/30,23,,0.7,0,0.7,1.8,0,1.8,2.5
上市,3027,盛達,2003,2004/06/15,2004/07/27,13.3,2004/07/27,13.3,,1,0,1,0.3,0,0.3,1.3
上市,3027,盛達,2004,2005/06/29,2005/09/12,11.95,2005/09/12,11.95,,0.8,0,0.8,0.4,0,0.4,1.2
上市,3027,盛達,2005,2006/06/14,2006/09/06,15.1,2006/09/06,15.1,,0.6,0,0.6,0.2,0,0.2,0.8
上市,3027,盛達,2006,2007/06/21,2007/07/17,32.2,,,,1.35,0,1.35,0,0,0,1.35
上市,3027,盛達,2007,2008/06/13,2008/08/14,15.05,,,,2.06,0,2.06,0,0,0,2.06
上市,3027,盛達,2008,2009/06/19,2009/07/07,10.8,,,,0.2,0,0.2,0,0,0,0.2
上市,3027,盛達,2009,2010/05/28,2010/07/07,22.25,,,,0.9,0,0.9,0,0,0,0.9
上市,3027,盛達,2010,2011/06/10,2011/08/03,11.2,,,,0.1,0,0.1,0,0,0,0.1
上市,3027,盛達,2011,2012/06/27,2012/10/04,13.8,,,,0.3,0,0.3,0,0,0,0.3
上市,3027,盛達,2012,2013/06/28,2013/08/29,11.75,,,,0.15,0,0.15,0,0,0,0.15
上市,3027,盛達,2013,2014/06/27,2014/09/01,18.8,2014/09/01,18.8,2014/10/03,0.15,0,0.15,0.35,0,0.35,0.5
上市,3027,盛達,2014,2015/06/02,2015/09/01,9.7,2015/09/01,9.7,2015/10/02,0.3,0,0.3,0.1,0,0.1,0.4
上市,3027,盛達,2015,2016/06/07,2016/08/29,13.65,,,2016/09/26,0.15,0,0.15,0,0,0,0.15
上市,3027,盛達,2016,2017/06/07,2017/08/21,11.5,2017/08/21,11.5,2017/09/22,0.01,0,0.01,0.15,0,0.15,0.16
