上市,3550,聯穎,2007,2008/05/16,2008/06/17,,2008/06/17,,,2,0,2,0.5,0,0.5,2.5
上市,3550,聯穎,2008,2009/06/10,2009/07/06,,,,,1,0,1,0,0,0,1
上市,3550,聯穎,2009,2010/06/18,2010/07/07,,,,,2,0,2,0,0,0,2
上市,3550,聯穎,2010,2011/06/22,2011/07/19,19.2,,,,2.5,0,2.5,0,0,0,2.5
上市,3550,聯穎,2011,2012/06/12,2012/07/03,12.75,,,,0.5,0,0.5,0,0,0,0.5
上市,3550,聯穎,2012,2013/06/19,2013/07/09,12.4,,,,0.5,0,0.5,0,0,0,0.5
上市,3550,聯穎,2013,2014/06/20,2014/07/16,16.6,,,2014/07/31,1,0,1,0,0,0,1
上市,3550,聯穎,2014,2015/06/23,2015/07/09,13,,,2015/07/24,1,0,1,0,0,0,1
上市,3550,聯穎,2015,2016/06/21,2016/07/07,13.05,,,2016/07/28,0.83,0.17,1,0,0,0,1
上市,3550,聯穎,2016,2017/06/22,2017/07/17,16.9,,,2017/08/17,1.11,0.39,1.5,0,0,0,1.5
