上市,6196,帆宣,2000,2001/04/26,2001/05/23,,2001/05/23,,,1,0,1,7,0,7,8
上市,6196,帆宣,2001,2002/05/22,,,2002/07/06,,,0,0,0,3,0,3,3
上市,6196,帆宣,2002,2003/06/06,2003/07/02,88.5,2003/07/28,95,,1.5,0,1.5,2.5,0,2.5,4
上市,6196,帆宣,2003,2004/06/11,2004/07/27,42.4,2004/07/27,42.4,,2.03,0,2.03,2.03,0,2.03,4.06
上市,6196,帆宣,2004,2005/06/14,2005/08/04,39.5,2005/08/04,39.5,,2,0,2,2,0,2,4
上市,6196,帆宣,2005,2006/06/09,2006/08/15,25.35,2006/08/15,25.35,,1,0,1,1.5,0,1.5,2.5
上市,6196,帆宣,2006,2007/06/15,2007/08/09,29.2,,,,1.5,0,1.5,0,0,0,1.5
上市,6196,帆宣,2007,2008/06/13,2008/07/14,15.4,,,,0.5,0,0.5,0,0,0,0.5
上市,6196,帆宣,2008,2009/06/19,,,2009/09/14,12.55,,0,0,0,0,1,1,1
上市,6196,帆宣,2009,2010/06/17,2010/07/27,15.3,,,,0.3,0,0.3,0,0,0,0.3
上市,6196,帆宣,2010,2011/06/10,2011/07/19,24.6,,,,0.99,0,0.99,0,0,0,0.99
上市,6196,帆宣,2011,2012/06/12,2012/07/19,18.25,,,,1,0,1,0,0,0,1
上市,6196,帆宣,2012,2013/06/11,2013/07/18,18.5,,,,1,0,1,0,0,0,1
上市,6196,帆宣,2013,2014/06/12,2014/07/17,22.95,,,,1.1,0,1.1,0,0,0,1.1
上市,6196,帆宣,2014,2015/05/28,2015/07/17,23.1,,,2015/08/14,2,0,2,0,0,0,2
上市,6196,帆宣,2015,2016/05/31,2016/07/27,28.9,,,2016/08/22,2,0,2,0,0,0,2
上市,6196,帆宣,2016,2017/05/26,2017/06/29,39.9,,,2017/07/26,2.07,0,2.07,0,0,0,2.07
