上市,4306,炎洲,2000,2001/05/05,2001/07/06,11.55,2001/11/15,9.95,,1,0,1,0.5,0,0.5,1.5
上市,4306,炎洲,2001,2002/06/22,2002/07/29,22.2,2002/10/04,20.3,,0.5,0,0.5,0.5,0,0.5,1
上市,4306,炎洲,2002,2003/05/31,2003/06/18,21.3,2003/06/18,21.3,,0.6,0,0.6,1.2,0,1.2,1.8
上市,4306,炎洲,2003,2004/05/15,2004/06/21,15.2,2004/07/22,14.15,,0.72,0,0.72,0.72,0,0.72,1.45
上市,4306,炎洲,2004,2005/04/30,2005/06/09,12,2005/08/24,10.92,,0.4,0,0.4,0.81,0,0.81,1.21
上市,4306,炎洲,2005,2006/05/06,2006/08/08,13.08,2006/08/08,13.08,,0.41,0,0.41,0.41,0,0.41,0.82
上市,4306,炎洲,2006,2007/05/12,2007/07/19,20.66,2007/09/20,18.65,,0.49,0,0.49,0.83,0,0.83,1.32
上市,4306,炎洲,2007,2008/06/13,2008/10/27,14.25,2008/10/27,14.25,,0.3,0,0.3,0.65,0,0.65,0.95
上市,4306,炎洲,2008,2009/06/19,2009/08/14,21.6,2009/08/14,21.6,,0.27,0,0.27,1.54,0,1.54,1.82
上市,4306,炎洲,2009,2010/06/25,2010/10/29,28.65,2010/10/29,28.65,,0.64,0,0.64,1.5,0,1.5,2.15
上市,4306,炎洲,2010,2011/06/24,2011/10/25,25.25,2011/10/25,25.25,,0.64,0,0.64,0.49,0,0.49,1.12
上市,4306,炎洲,2011,2012/06/27,2012/09/06,22.9,2012/09/06,22.9,,0.99,0,0.99,1.97,0,1.97,2.96
上市,4306,炎洲,2012,2013/06/28,2013/09/24,21.8,2013/09/24,21.8,,0.49,0,0.49,0.98,0,0.98,1.47
上市,4306,炎洲,2013,2014/06/26,2014/08/21,17.2,2014/08/21,17.2,2014/09/17,0.44,0,0.44,0.99,0,0.99,1.43
上市,4306,炎洲,2014,2015/06/26,2015/07/28,10.95,,,2015/08/25,0.25,0,0.25,0,0,0,0.25
上市,4306,炎洲,2015,2016/06/28,2016/08/01,13.2,,,2016/08/25,0.36,0.14,0.5,0,0,0,0.5
上市,4306,炎洲,2016,2017/06/28,2017/07/17,12.7,,,2017/08/11,0,0.3,0.3,0,0,0,0.3
