90/09/19,166000,4581600,27.6,27.6,27.6,27.6,X0.00,50
90/09/20,211000,4238500,20.2,20.6,20.0,20.0,X0.00,75
90/09/21,14145,273072,19.3,19.3,19.3,19.3,-0.70,32
90/09/24,414000,7899700,18.0,20.6,18.0,20.5,+1.20,169
90/09/25,447000,9611600,20.6,21.9,20.3,20.9,+0.40,196
90/09/26,320000,6968700,21.7,22.3,20.2,22.2,+1.30,135
90/09/27,320104,7288795,22.2,23.6,21.8,23.3,+1.10,158
90/09/28,284000,6587800,23.3,24.2,22.6,24.0,+0.70,126
90/10/02,106110,2392626,23.6,23.6,22.4,22.4,-1.60,48
90/10/03,339000,7314800,21.0,22.6,21.0,21.0,-1.40,70
90/10/04,279300,6016566,22.0,22.1,20.3,20.5,-0.50,75
90/10/05,209000,4400400,20.0,21.3,20.0,21.1,+0.60,46
90/10/08,267300,5478495,19.7,20.9,19.7,20.4,-0.70,74
90/10/09,282228,5964724,20.5,21.7,20.5,21.7,+1.30,67
90/10/11,590530,13584940,22.1,23.2,22.1,23.0,+1.30,134
90/10/12,150000,3384300,23.5,23.8,21.9,22.5,-0.50,63
90/10/15,153000,3252500,22.1,22.1,21.0,21.3,-1.20,59
90/10/16,222300,4815257,21.3,22.5,21.0,22.5,+1.20,112
90/10/17,229000,5131800,22.5,23.0,22.0,22.2,-0.30,98
90/10/18,203000,4376500,22.0,22.4,21.2,21.3,-0.90,82
90/10/19,502000,10909200,21.3,22.3,20.8,22.0,+0.70,154
90/10/22,306000,6931500,22.1,23.2,22.1,22.9,+0.90,136
90/10/23,168167,3807704,23.3,23.3,22.1,22.2,-0.70,89
90/10/24,555297,12482957,22.3,23.0,22.2,22.6,+0.40,169
90/10/25,408000,9374300,22.6,23.3,22.4,22.9,+0.30,164
90/10/26,1175000,28519200,23.3,24.5,23.1,24.5,+1.60,348
90/10/29,1994000,49976800,24.5,25.5,24.5,25.0,+0.50,535
90/10/30,353659,8609886,24.5,24.7,24.1,24.2,-0.80,165
90/10/31,330100,8068607,24.2,24.9,23.6,23.8,-0.40,145
90/11/01,531000,12558700,23.8,24.1,23.2,23.7,-0.10,197
90/11/02,2921000,73578200,24.1,25.3,24.0,25.3,+1.60,401
90/11/05,861000,23079400,26.0,27.0,26.0,27.0,+1.70,164
90/11/06,519865,14970432,28.8,28.8,28.8,28.8,+1.80,97
90/11/07,3220342,98024997,30.8,30.8,29.0,30.5,+1.70,906
90/11/08,1955967,59750435,30.5,31.6,29.0,30.9,+0.40,586
90/11/09,1792670,57018306,30.8,32.9,29.8,32.0,+1.10,617
90/11/12,1837111,59298650,32.0,33.5,31.0,32.8,+0.80,574
90/11/13,1695001,54097544,31.5,32.7,31.5,31.8,-1.00,430
90/11/14,1436002,45933740,32.0,32.7,31.5,31.7,-0.10,490
90/11/15,1345502,41974645,32.0,32.0,30.3,31.5,-0.20,471
90/11/16,5094713,167253220,31.5,33.7,30.8,33.7,+2.20,1130
90/11/19,4436311,157496297,34.9,36.0,33.7,36.0,+2.30,1009
90/11/20,2436920,84382674,36.0,36.9,33.5,33.5,-2.50,718
90/11/21,1828400,58619332,31.2,33.0,31.2,32.8,-0.70,678
90/11/22,994002,31112895,32.2,32.6,30.6,31.0,-1.80,455
90/11/23,1597104,51055858,31.5,32.7,31.1,32.3,+1.30,621
90/11/26,3914607,131274302,32.5,34.5,31.8,33.8,+1.50,1162
90/11/27,2086540,69461789,34.0,35.0,32.0,33.6,-0.20,724
90/11/28,3770447,128939442,33.1,35.1,32.0,32.5,-1.10,1106
90/11/29,3013047,100084547,32.6,34.0,32.6,32.7,+0.20,792
90/11/30,2065505,69118384,33.5,34.0,32.7,32.7, 0.00,742
90/12/03,3571227,120764703,33.3,34.3,33.2,34.0,+1.30,1091
90/12/04,5823293,205686003,34.0,36.3,33.6,36.3,+2.30,1537
90/12/05,9531767,366092228,38.8,38.8,37.5,38.8,+2.50,2625
90/12/06,7880509,316221735,41.0,41.2,38.8,39.8,+1.00,2271
90/12/07,5066464,202066760,38.8,40.9,38.8,39.2,-0.60,1617
90/12/10,10127890,410716710,38.0,41.9,38.0,41.4,+2.20,3094
90/12/11,3411214,139610984,41.0,42.1,38.8,42.0,+0.60,1241
90/12/12,14794655,645588667,43.0,44.7,42.5,43.5,+1.50,3816
90/12/13,4332412,184590878,43.6,43.8,40.5,40.5,-3.00,1738
90/12/14,4393630,170400169,38.8,40.0,37.7,37.7,-2.80,1709
90/12/17,2942755,111411827,37.7,38.7,36.3,36.5,-1.20,1311
90/12/18,2636111,95277440,37.5,37.6,34.0,34.6,-1.90,1085
90/12/19,3361250,113578440,35.2,35.2,32.5,32.5,-2.10,1175
90/12/20,2967793,98852935,32.7,33.9,32.5,33.9,+1.40,1081
90/12/21,1638800,53555783,33.6,33.6,31.7,31.8,-2.10,681
90/12/24,1800425,58861643,32.6,33.2,32.0,32.4,+0.60,699
